371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6a]-2:  663_811_7  450_2033_42  451_28640_1  116.3000  0.000  1  116.3000  0.000  1  116.4968  0.355  49  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6a]-2:  663_811_6  450_2263_1  451_28531_2  117.3940  0.045  2  117.3940  0.002  2  116.4968  0.355  49  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6a]-2:  663_811_5  450_2270_2  451_28531_2  117.0033  0.257  3  117.0033  0.066  3  116.4968  0.355  49  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6a]-2:  663_811_4  450_2354_29  451_28531_1  115.4855  0.368  2  115.9805  0.768  4  116.4968  0.355  49  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6a]-2:  663_811_4  450_2354_30  451_28531_1  115.7050  0.000  1  115.9805  0.768  4  116.4968  0.355  49  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6a]-2:  663_811_5  450_2354_31  451_28531_2  117.2460  0.000  1  115.9805  0.768  4  116.4968  0.355  49  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_3  450_1994_3  451_28625_2  117.4130  0.000  1  117.4130  0.000  1  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_3  450_2033_15  451_28553_1  117.1684  0.489  13  117.1734  0.253  21  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_6  450_2033_15  451_28553_1  117.5563  0.330  4  117.1734  0.253  21  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_6  450_2033_49  451_28553_2  116.8070  0.496  4  117.1734  0.253  21  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_6  450_2033_15  451_28554_1  116.8080  0.000  1  116.8080  0.000  1  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_6  450_2033_15  451_28555_1  119.5360  0.000  1  119.5360  0.000  1  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_1  450_2033_49  451_28625_1  116.7934  0.725  5  116.7934  0.526  5  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_1  450_2033_68  451_28627_2  116.2255  0.298  2  116.2255  0.089  2  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_4  450_2060_24  451_28625_2  117.9250  0.000  1  117.9250  0.000  1  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_4  450_2071_3  451_28625_2  116.9460  0.000  1  116.9460  0.000  1  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_5  450_2076_19  451_28625_2  116.8073  0.456  3  116.8073  0.208  3  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_10  450_2354_7  451_28655_1  116.0625  0.144  2  116.1130  0.018  3  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_8  450_2354_7  451_28655_1  116.2140  0.000  1  116.1130  0.018  3  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_2  450_2354_7  451_28684_1  115.3635  0.325  15  115.3635  0.106  15  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_9  450_2354_32  451_28706_1  117.0625  0.117  2  117.0625  0.014  2  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_814_7  450_2354_7  451_28707_1  115.9426  0.277  8  115.9426  0.077  8  116.5089  0.880  64  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O[6a]-2:  663_824_1  450_2033_69  451_28532_2  117.9530  0.000  1  117.1991  1.405  8  117.1991  1.405  8  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O[6a]-2:  663_824_1  450_2033_69  451_28532_3  118.1870  0.000  1  117.1991  1.405  8  117.1991  1.405  8  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O[6a]-2:  663_824_1  450_2033_70  451_28532_4  114.4750  0.000  1  117.1991  1.405  8  117.1991  1.405  8  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O[6a]-2:  663_824_1  450_2033_47  451_28532_1  116.8580  0.000  1  117.1991  1.405  8  117.1991  1.405  8  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O[6a]-2:  663_824_1  450_2033_47  451_28532_2  117.0680  0.000  1  117.1991  1.405  8  117.1991  1.405  8  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O[6a]-2:  663_824_1  450_2033_47  451_28532_3  117.6840  0.119  3  117.1991  1.405  8  117.1991  1.405  8  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_5  450_2033_71  451_28533_1  117.4210  0.000  1  117.4210  0.000  1  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_3  450_2033_71  451_28539_1  118.4460  0.000  1  118.4460  0.000  1  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_5  450_2033_72  451_28556_1  118.5610  0.000  1  118.5610  0.000  1  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_4  450_2033_16  451_28557_1  118.7510  0.000  1  118.7915  0.003  2  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_5  450_2033_16  451_28557_1  118.8320  0.000  1  118.7915  0.003  2  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_1  450_2033_16  451_28630_1  116.7595  0.035  2  116.7595  0.001  2  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_6  450_2354_11  451_28657_1  117.0075  0.771  4  117.0075  0.594  4  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_2  450_2354_11  451_28686_1  115.9600  0.000  1  115.9600  0.000  1  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_8  450_2354_11  451_28720_1  117.4210  0.000  1  117.4210  0.000  1  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:S-2:  663_828_7  450_2354_11  451_28722_1  117.0360  0.703  6  117.0360  0.494  6  117.3241  0.820  19  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:Se-2:  663_830_1  450_2033_88  451_28534_1  117.1060  0.000  1  117.1060  0.000  1  117.1060  0.000  1  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:N[6a]-3:O-2:  663_848_1  450_2033_73  451_28753_1  116.5475  0.695  2  116.5475  0.483  2  116.5475  0.483  2  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a]-3:N[6a]-2:  N[6a]-2:N[6a]-3:S-2:  663_853_5  450_2033_74  451_28765_1  117.3510  0.000  1  117.3510  0.000  1  117.3510  0.000  1  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:N[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-2:  663_906_3  450_2421_1  451_28649_2  115.2689  0.328  9  115.2689  0.108  9  115.2689  0.108  9  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:2:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:N[6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:O-2:  663_915_3  450_2420_4  451_28656_1  115.7830  0.000  1  115.7830  0.000  1  115.7830  0.000  1  116.4754  0.810  235  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[5,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_644_1  450_468_1  451_28512_3  118.0370  0.000  1  118.0370  0.000  1  118.0370  0.000  1  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[5a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:N[6]-3:  663_591_1  450_629_1  451_28683_1  116.4585  0.026  2  116.4585  0.001  2  116.4585  0.001  2  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[5a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:N[6a]-3:N-3:  663_593_1  450_580_1  451_28748_1  118.2180  0.000  1  118.2180  0.000  1  118.2180  0.000  1  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_652_1  450_847_9  451_28512_3  117.6216  1.758  8  117.6216  3.091  8  117.6216  3.091  8  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_653_2  450_1697_2  451_28650_1  116.4500  0.000  1  116.4500  0.000  1  116.4500  0.000  1  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_6  450_1413_2  451_28650_1  116.4040  0.000  1  116.4040  0.000  1  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_4  450_1462_6  451_28591_1  118.2433  0.195  3  118.2433  0.038  3  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_4  450_1462_6  451_28592_1  117.4610  0.000  1  117.4610  0.000  1  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_5  450_1720_13  451_28596_1  117.1145  0.432  11  117.3644  0.276  17  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_5  450_1720_10  451_28596_3  117.8225  0.346  6  117.3644  0.276  17  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_5  450_1720_12  451_28598_1  117.5250  0.153  2  117.5250  0.023  2  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_5  450_1720_12  451_28600_1  117.4745  0.220  2  117.4745  0.048  2  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C-3:  663_616_5  450_1720_12  451_28601_5  117.6535  0.251  2  117.6535  0.063  2  117.4677  0.290  28  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[5a]-3:  663_610_1  450_1720_10  451_28536_1  118.6390  0.000  1  118.6390  0.000  1  118.6390  0.000  1  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_614_4  450_928_1  451_28535_1  120.4640  0.000  1  120.4640  0.000  1  118.7377  0.497  23  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_614_2  450_1462_9  451_28512_5  118.9915  0.292  2  118.8203  0.131  3  118.7377  0.497  23  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_614_2  450_1462_6  451_28512_4  118.4780  0.000  1  118.8203  0.131  3  118.7377  0.497  23  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_614_1  450_1720_10  451_28512_1  118.4170  0.000  1  118.8074  0.151  17  118.7377  0.497  23  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_614_1  450_1720_10  451_28512_2  119.6650  0.389  2  118.8074  0.151  17  118.7377  0.497  23  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
371  643  643  6:SP2_SP2_SP2  N[6a]  C[6a,6a]  C[6a]  3:3:  3:3:2:  2:3:3:  C[6a,6a]-3:C[6a]-3:  C[6a,6a]-3:C[6a,6a]-3:N[6a]-2:  N[6a]-2:C[6a]-3:C[6a]-3:  663_614_1  450_1720_10  451_28512_3  118.7128  0.199  14  118.8074  0.151  17  118.7377  0.497  23  117.8942  1.090  583  117.3139  1.390  4174  116.9184  2.813  27983  
