502	466	618	6	P[6]	C[6]	B[6]	3:4:4:4:	4:4:1:1:	3:3:4:	B[6]-3:C[6]-4:C-4:C-4:	C[6]-4:P[6]-4:H-1:H-1:	B[6]-3:C[6a]-3:P[6]-4:	P[6](B[6]C[6a]B[6])(C[6]C[6]HH)(CH3)2	C[6](C[6]P[6]HH)(P[6]B[6]CC)(H)2	B[6](B[6]C[6a]P[6])(C[6a]C[6a]2)(P[6]C[6]CC)	P[6](B[6]C[6a]B[6])(C[6]C[6]HH)(CH3)2{2|H<1>,2|P<4>,3|C<3>}	C[6](C[6]P[6]HH)(P[6]B[6]CC)(H)2{1|C<3>,2|B<3>,2|C<4>}	B[6](B[6]C[6a]P[6])(C[6a]C[6a]2)(P[6]C[6]CC){2|H<1>,4|C<3>,6|C<4>}	114.4700	0.140	2	114.4700	0.140	2	114.4700	0.140	2	114.4700	0.140	2	114.4700	0.140	2	114.4700	0.140	2
502	466	622	0	P[6]	C[6,6]	O[6]	4:2:2:1:	4:3:3:4:	4:4:	C[6,6]-4:O[6]-2:O[6]-2:O-1:	C[3x6]-4:C[6,6]-3:C[6a]-3:P[6]-4:	P[6]-4:C[6]-4:	P[6](C[6,6]C[3x6]C[6,6]C[6a])(O[6]C[6])2(O)	C[6,6](C[3x6]C[6,6,6a]2H)(C[6,6]C[3x6]C)(C[6a]C[6a]2)(P[6]O[6]2O)	O[6](P[6]C[6,6]O[6]O)(C[6]C[6]HH)	P[6](C[6,6]C[3x6]C[6,6]C[6a])(O[6]C[6])2(O){3|C<4>,5|C<3>,5|H<1>}	C[6,6](C[3x6]C[6,6,6a]2H)(C[6,6]C[3x6]C)(C[6a]C[6a]2)(P[6]O[6]2O){2|C<4>,3|H<1>,8|C<3>}	O[6](P[6]C[6,6]O[6]O)(C[6]C[6]HH){2|C<3>,5|C<4>}	105.1715	2.947	2	105.1715	2.947	2	105.1715	2.947	2	105.1715	2.947	2	105.1715	2.947	2	106.4573	2.296	6
502	466	622	0	P[6]	C[6]	O[6]	4:2:2:1:	4:3:4:3:	4:4:	C[6]-4:O[6]-2:O[6]-2:O-1:	C[6]-4:C[6a]-3:P[6]-4:C[6]-3:	P[6]-4:C[6]-4:	P[6](C[6]C[6a]C[6]2)(O[6]C[6])2(O)	C[6](C[6]C[6,6a]HO)(C[6a]C[6a]2)(P[6]O[6]2O)(C[6]S[6]C)	O[6](P[6]C[6]O[6]O)(C[6]C[6]HH)	P[6](C[6]C[6a]C[6]2)(O[6]C[6])2(O){1|O<2>,1|S<2>,2|C<4>,4|C<3>,5|H<1>}	C[6](C[6]C[6,6a]HO)(C[6a]C[6a]2)(P[6]O[6]2O)(C[6]S[6]C){2|C<4>,2|H<1>,5|C<3>}	O[6](P[6]C[6]O[6]O)(C[6]C[6]HH){2|C<3>,5|C<4>}	106.6785	2.702	2	106.6785	2.702	2	106.6785	2.702	2	106.6785	2.702	2	107.1003	2.059	4	106.4573	2.296	6
502	466	622	0	P[6]	C[6]	O[6]	4:2:2:1:	4:4:3:4:	4:4:	C[6]-4:O[6]-2:O[6]-2:O-1:	C[6]-4:P[6]-4:C[6]-3:C-4:	P[6]-4:C[6]-4:	P[6](C[6]C[6]2C)(O[6]C[6])2(O)	C[6](C[6]C[6,6a]HO)(P[6]O[6]2O)(C[6]O[6]C)(CH3)	O[6](P[6]C[6]O[6]O)(C[6]C[6]HH)	P[6](C[6]C[6]2C)(O[6]C[6])2(O){2|C<3>,2|C<4>,2|O<2>,5|H<1>}	C[6](C[6]C[6,6a]HO)(P[6]O[6]2O)(C[6]O[6]C)(CH3){2|C<4>,3|C<3>}	O[6](P[6]C[6]O[6]O)(C[6]C[6]HH){1|C<3>,6|C<4>}	107.5220	2.171	2	107.5220	2.171	2	107.5220	2.171	2	107.5220	2.171	2	107.1003	2.059	4	106.4573	2.296	6
502	466	622	6	P[6]	C[6,6]	O[6]	4:2:1:1:	3:4:4:4:	4:4:	C[6,6]-4:O[6]-2:O-1:O-1:	N[6,6]-3:P[6]-4:P[6]-4:C-4:	P[6]-4:P[6]-4:	P[6](C[6,6]N[6,6]P[6]C)(O[6]P[6])(O)2	C[6,6](N[6,6]C[6,6]H)(P[6]O[6]OO)2(CCHH)	O[6](P[6]C[6,6]OO)2	P[6](C[6,6]N[6,6]P[6]C)(O[6]P[6])(O)2{1|H<1>,1|O<2>,2|C<4>,4|O<1>}	C[6,6](N[6,6]C[6,6]H)(P[6]O[6]OO)2(CCHH){1|C<4>,4|P<4>}	O[6](P[6]C[6,6]OO)2{2|C<4>,2|N<3>,2|P<4>}	100.7212	0.085	4	100.7212	0.085	4	100.7212	0.085	4	100.7212	0.085	4	100.7212	0.085	4	101.4990	1.844	28
502	466	622	6	P[6]	C[6]	O[6]	3:3:4:2:	4:4:1:1:	4:4:	C[6a]-3:C[6a]-3:C[6]-4:O[6]-2:	P[6]-4:C[6]-4:H-1:H-1:	B[6]-4:P[6]-4:	P[6](C[6a]C[6a]2)2(C[6]C[6]HH)(O[6]B[6])	C[6](P[6]C[6a]2O[6])(C[6]C[6]HH)(H)2	O[6](B[6]C[6a]2C[6])(P[6]C[6a]2C[6])	P[6](C[6a]C[6a]2)2(C[6]C[6]HH)(O[6]B[6]){2|H<1>,4|C<4>,8|C<3>}	C[6](P[6]C[6a]2O[6])(C[6]C[6]HH)(H)2{2|B<4>,5|C<3>}	O[6](B[6]C[6a]2C[6])(P[6]C[6a]2C[6]){2|C<4>,2|H<1>,9|C<3>}	103.4760	0.000	1	103.4760	0.000	1	103.4760	0.000	1	103.4760	0.000	1	101.6286	1.967	24	101.4990	1.844	28
502	466	622	6	P[6]	C[6]	O[6]	3:4:2:1:	4:3:4:1:	4:4:	C[6a]-3:C[6]-4:O[6]-2:O-1:	P[6]-4:N[6]-3:C-4:H-1:	P[6]-4:C[6]-4:	P[6](C[6a]C[6a]2)(C[6]N[6]CH)(O[6]C[6])(O)	C[6](P[6]C[6a]O[6]O)(N[6]C[6]H)(CCCH)(H)	O[6](P[6]C[6a]C[6]O)(C[6]C[6]CH)	P[6](C[6a]C[6a]2)(C[6]N[6]CH)(O[6]C[6])(O){1|C<4>,4|C<3>,4|H<1>}	C[6](P[6]C[6a]O[6]O)(N[6]C[6]H)(CCCH)(H){1|O<1>,2|C<3>,2|C<4>}	O[6](P[6]C[6a]C[6]O)(C[6]C[6]CH){1|C<4>,1|H<1>,1|O<1>,2|C<3>,2|N<3>}	100.0858	1.136	3	100.0858	1.136	3	100.9412	1.190	6	100.9412	1.190	6	101.6286	1.967	24	101.4990	1.844	28
502	466	622	6	P[6]	C[6]	O[6]	3:4:2:1:	4:3:4:1:	4:4:	C[6a]-3:C[6]-4:O[6]-2:O-1:	P[6]-4:N[6]-3:C-4:H-1:	P[6]-4:C[6]-4:	P[6](C[6a]C[6a]2)(C[6]N[6]CH)(O[6]C[6])(O)	C[6](P[6]C[6a]O[6]O)(N[6]C[6]H)(CH3)(H)	O[6](P[6]C[6a]C[6]O)(C[6]C[6]HH)	P[6](C[6a]C[6a]2)(C[6]N[6]CH)(O[6]C[6])(O){2|C<3>,2|C<4>,5|H<1>}	C[6](P[6]C[6a]O[6]O)(N[6]C[6]H)(CH3)(H){2|C<3>,4|C<4>}	O[6](P[6]C[6a]C[6]O)(C[6]C[6]HH){1|H<1>,2|C<3>,2|N<3>,3|C<4>}	101.7967	0.233	3	101.7967	0.233	3	100.9412	1.190	6	100.9412	1.190	6	101.6286	1.967	24	101.4990	1.844	28
502	466	622	6	P[6]	C[6]	O[6]	4:2:1:1:	3:4:3:1:	4:4:	C[6]-4:O[6]-2:H-1:O-1:	C[6a]-3:P[6]-4:N[6]-3:H-1:	C[6]-4:P[6]-4:	P[6](C[6]C[6a]N[6]H)(O[6]C[6])(H)(O)	C[6](C[6a]C[6a]2)(P[6]O[6]HO)(N[6]C[6]H)(H)	O[6](C[6]C[6]HH)(P[6]C[6]HO)	P[6](C[6]C[6a]N[6]H)(O[6]C[6])(H)(O){2|C<3>,2|C<4>,3|H<1>}	C[6](C[6a]C[6a]2)(P[6]O[6]HO)(N[6]C[6]H)(H){2|C<4>,3|C<3>,3|H<1>}	O[6](C[6]C[6]HH)(P[6]C[6]HO){2|C<3>,2|H<1>,2|N<3>}	103.6810	0.000	1	103.6810	0.000	1	103.6810	0.000	1	103.6810	0.000	1	101.6286	1.967	24	101.4990	1.844	28
502	466	622	6	P[6]	C[6]	O[6]	4:2:1:1:	4:4:1:1:	4:4:	C[6]-4:O[6]-2:O-1:O-1:	C[6]-4:P[6]-4:F-1:H-1:	C[6]-4:P[6]-4:	P[6](C[6]C[6]FH)(O[6]C[6])(O)2	C[6](C[6]C[6]HH)(P[6]O[6]OO)(F)(H)	O[6](C[6]C[6]HH)(P[6]C[6]OO)	P[6](C[6]C[6]FH)(O[6]C[6])(O)2{2|C<4>,4|H<1>}	C[6](C[6]C[6]HH)(P[6]O[6]OO)(F)(H){1|H<1>,1|N<4>,2|C<4>}	O[6](C[6]C[6]HH)(P[6]C[6]OO){1|F<1>,1|N<4>,2|C<4>,2|H<1>}	100.4420	0.000	2	100.4420	0.000	2	100.4420	0.000	2	99.5548	1.030	4	101.6286	1.967	24	101.4990	1.844	28
